     7.6562 -0.00073953  0.00019816
    -7.6543     0.16528   -0.044287
    -7.6543     0.16611    -0.04451
    -7.6542     0.16695   -0.044733
    -7.6542     0.16778   -0.044956
    -7.6542     0.16861   -0.045179
    -7.6542     0.16944   -0.045402
    -7.6542     0.17028   -0.045625
    -7.6541     0.17111   -0.045848
    -7.6541     0.17194   -0.046071
    -7.6541     0.17277   -0.046294
    -7.6541     0.17361   -0.046518
    -7.6541     0.17444   -0.046741
     -7.654     0.17527   -0.046964
     -7.654      0.1761   -0.047187
     -7.654     0.17694    -0.04741
     -7.654     0.17777   -0.047633
     -7.654      0.1786   -0.047856
    -7.6539     0.17943   -0.048079
    -7.6539     0.18027   -0.048302
    -7.6539      0.1811   -0.048525
    -7.6539     0.18193   -0.048748
    -7.6539     0.18276   -0.048971
    -7.6538     0.18359   -0.049194
    -7.6538     0.18443   -0.049417
    -7.6538     0.18526    -0.04964
    -7.6538     0.18609   -0.049863
    -7.6538     0.18692   -0.050086
    -7.6537     0.18776   -0.050309
    -7.6537     0.18859   -0.050532
    -7.6537     0.18942   -0.050755
    -7.6537     0.19025   -0.050978
    -7.6536     0.19109   -0.051201
    -7.6536     0.19192   -0.051424
    -7.6536     0.19275   -0.051647
    -7.6536     0.19358    -0.05187
    -7.6536     0.19442   -0.052093
    -7.6535     0.19525   -0.052317
    -7.6535     0.19608    -0.05254
    -7.6535     0.19691   -0.052763
    -7.6535     0.19774   -0.052986
    -7.6534     0.19858   -0.053209
    -7.6534     0.19941   -0.053432
    -7.6534     0.20024   -0.053655
    -7.6534     0.20107   -0.053878
    -7.6533     0.20191   -0.054101
    -7.6533     0.20274   -0.054324
    -7.6533     0.20357   -0.054547
    -7.6533      0.2044    -0.05477
    -7.6532     0.20524   -0.054993
    -7.6532     0.20607   -0.055216
    -7.6532      0.2069   -0.055439
    -7.6532     0.20773   -0.055662
    -7.6531     0.20857   -0.055885
    -7.6531      0.2094   -0.056108
    -7.6531     0.21023   -0.056331
    -7.6531     0.21106   -0.056554
    -7.6531     0.21189   -0.056777
     -7.653     0.21273      -0.057
     -7.653     0.21356   -0.057223
     -7.653     0.21439   -0.057446
     -7.653     0.21522   -0.057669
    -7.6529     0.21606   -0.057892
    -7.6529     0.21689   -0.058115
    -7.6529     0.21772   -0.058338
    -7.6528     0.21855   -0.058561
    -7.6528     0.21939   -0.058784
    -7.6528     0.22022   -0.059007
    -7.6528     0.22105    -0.05923
    -7.6527     0.22188   -0.059453
    -7.6527     0.22271   -0.059676
    -7.6527     0.22355   -0.059899
    -7.6527     0.22438   -0.060122
    -7.6526     0.22521   -0.060345
    -7.6526     0.22604   -0.060568
    -7.6526     0.22688   -0.060791
    -7.6526     0.22771   -0.061014
    -7.6525     0.22854   -0.061237
    -7.6525     0.22937    -0.06146
    -7.6525      0.2302   -0.061683
    -7.6525     0.23104   -0.061906
    -7.6524     0.23187   -0.062129
    -7.6524      0.2327   -0.062352
    -7.6524     0.23353   -0.062575
    -7.6523     0.23437   -0.062798
    -7.6523      0.2352   -0.063021
    -7.6523     0.23603   -0.063244
    -7.6523     0.23686   -0.063467
    -7.6522     0.23769    -0.06369
    -7.6522     0.23853   -0.063913
    -7.6522     0.23936   -0.064136
    -7.6522     0.24019   -0.064359
    -7.6521     0.24102   -0.064582
    -7.6521     0.24186   -0.064805
    -7.6521     0.24269   -0.065028
     -7.652     0.24352   -0.065251
     -7.652     0.24435   -0.065474
     -7.652     0.24518   -0.065697
     -7.652     0.24602    -0.06592
    -7.6519     0.24685   -0.066143
    -7.6519     0.24768   -0.066366
    -7.6519     0.24851   -0.066589
    -7.6518     0.24935   -0.066812
    -7.6518     0.25018   -0.067035
    -7.6518     0.25101   -0.067258
    -7.6517     0.25184   -0.067481
    -7.6517     0.25267   -0.067704
    -7.6517     0.25351   -0.067927
    -7.6517     0.25434    -0.06815
    -7.6516     0.25517   -0.068373
    -7.6516       0.256   -0.068596
    -7.6516     0.25683   -0.068819
    -7.6515     0.25767   -0.069042
    -7.6515      0.2585   -0.069265
    -7.6515     0.25933   -0.069488
    -7.6515     0.26016   -0.069711
    -7.6514       0.261   -0.069934
    -7.6514     0.26183   -0.070157
    -7.6514     0.26266    -0.07038
    -7.6513     0.26349   -0.070602
    -7.6513     0.26432   -0.070825
    -7.6513     0.26516   -0.071048
    -7.6512     0.26599   -0.071271
    -7.6512     0.26682   -0.071494
    -7.6512     0.26765   -0.071717
    -7.6511     0.26848    -0.07194
    -7.6511     0.26932   -0.072163
    -7.6511     0.27015   -0.072386
     -7.651     0.27098   -0.072609
     -7.651     0.27181   -0.072832
     -7.651     0.27265   -0.073055
     -7.651     0.27348   -0.073278
    -7.6509     0.27431   -0.073501
    -7.6509     0.27514   -0.073724
    -7.6509     0.27597   -0.073947
    -7.6508     0.27681    -0.07417
    -7.6508     0.27764   -0.074393
    -7.6508     0.27847   -0.074616
    -7.6507      0.2793   -0.074839
    -7.6507     0.28013   -0.075062
    -7.6507     0.28097   -0.075285
    -7.6506      0.2818   -0.075507
    -7.6506     0.28263    -0.07573
    -7.6506     0.28346   -0.075953
    -7.6505     0.28429   -0.076176
    -7.6505     0.28513   -0.076399
    -7.6505     0.28596   -0.076622
    -7.6504     0.28679   -0.076845
    -7.6504     0.28762   -0.077068
    -7.6504     0.28845   -0.077291
    -7.6503     0.28929   -0.077514
    -7.6503     0.29012   -0.077737
    -7.6503     0.29095    -0.07796
    -7.6502     0.29178   -0.078183
    -7.6502     0.29261   -0.078406
    -7.6502     0.29345   -0.078629
    -7.6501     0.29428   -0.078852
    -7.6501     0.29511   -0.079074
    -7.6501     0.29594   -0.079297
      -7.65     0.29677    -0.07952
      -7.65     0.29761   -0.079743
    -7.6499     0.29844   -0.079966
    -7.6499     0.29927   -0.080189
    -7.6499      0.3001   -0.080412
    -7.6498     0.30093   -0.080635
    -7.6498     0.30177   -0.080858
    -7.6498      0.3026   -0.081081
    -7.6497     0.30343   -0.081304
    -7.6497     0.30426   -0.081527
    -7.6497     0.30509    -0.08175
    -7.6496     0.30593   -0.081972
    -7.6496     0.30676   -0.082195
    -7.6496     0.30759   -0.082418
    -7.6495     0.30842   -0.082641
    -7.6495     0.30925   -0.082864
    -7.6495     0.31009   -0.083087
    -7.6494     0.31092    -0.08331
    -7.6494     0.31175   -0.083533
    -7.6493     0.31258   -0.083756
    -7.6493     0.31341   -0.083979
    -7.6493     0.31424   -0.084202
    -7.6492     0.31508   -0.084425
    -7.6492     0.31591   -0.084647
    -7.6492     0.31674    -0.08487
    -7.6491     0.31757   -0.085093
    -7.6491      0.3184   -0.085316
     -7.649     0.31924   -0.085539
     -7.649     0.32007   -0.085762
     -7.649      0.3209   -0.085985
    -7.6489     0.32173   -0.086208
    -7.6489     0.32256   -0.086431
    -7.6489      0.3234   -0.086654
    -7.6488     0.32423   -0.086876
    -7.6488     0.32506   -0.087099
    -7.6487     0.32589   -0.087322
    -7.6487     0.32672   -0.087545
    -7.6487     0.32755   -0.087768
    -7.6486     0.32839   -0.087991
    -7.6486     0.32922   -0.088214
    -7.6486     0.33005   -0.088437
    -7.6485     0.33088    -0.08866
    -7.6485     0.33171   -0.088882
    -7.6484     0.33255   -0.089105
    -7.6484     0.33338   -0.089328
    -7.6484     0.33421   -0.089551
    -7.6483     0.33504   -0.089774
    -7.6483     0.33587   -0.089997
    -7.6482      0.3367    -0.09022
    -7.6482     0.33754   -0.090443
    -7.6482     0.33837   -0.090665
    -7.6481      0.3392   -0.090888
    -7.6481     0.34003   -0.091111
     -7.648     0.34086   -0.091334
     -7.648      0.3417   -0.091557
     -7.648     0.34253    -0.09178
    -7.6479     0.34336   -0.092003
    -7.6479     0.34419   -0.092226
    -7.6478     0.34502   -0.092448
    -7.6478     0.34585   -0.092671
    -7.6478     0.34669   -0.092894
    -7.6477     0.34752   -0.093117
    -7.6477     0.34835    -0.09334
    -7.6476     0.34918   -0.093563
    -7.6476     0.35001   -0.093786
    -7.6476     0.35084   -0.094008
    -7.6475     0.35168   -0.094231
    -7.6475     0.35251   -0.094454
    -7.6474     0.35334   -0.094677
    -7.6474     0.35417     -0.0949
    -7.6474       0.355   -0.095123
    -7.6473     0.35583   -0.095346
    -7.6473     0.35667   -0.095568
    -7.6472      0.3575   -0.095791
    -7.6472     0.35833   -0.096014
    -7.6471     0.35916   -0.096237
    -7.6471     0.35999    -0.09646
    -7.6471     0.36082   -0.096683
     -7.647     0.36166   -0.096905
     -7.647     0.36249   -0.097128
    -7.6469     0.36332   -0.097351
    -7.6469     0.36415   -0.097574
    -7.6468     0.36498   -0.097797
    -7.6468     0.36581    -0.09802
    -7.6468     0.36665   -0.098242
    -7.6467     0.36748   -0.098465
    -7.6467     0.36831   -0.098688
    -7.6466     0.36914   -0.098911
    -7.6466     0.36997   -0.099134
    -7.6465      0.3708   -0.099357
    -7.6465     0.37164   -0.099579
    -7.6465     0.37247   -0.099802
    -7.6464      0.3733    -0.10003
    -7.6464     0.37413    -0.10025
    -7.6463     0.37496    -0.10047
    -7.6463     0.37579    -0.10069
    -7.6462     0.37662    -0.10092
    -7.6462     0.37746    -0.10114
    -7.6462     0.37829    -0.10136
    -7.6461     0.37912    -0.10158
    -7.6461     0.37995    -0.10181
     -7.646     0.38078    -0.10203
     -7.646     0.38161    -0.10225
    -7.6459     0.38245    -0.10248
    -7.6459     0.38328     -0.1027
    -7.6458     0.38411    -0.10292
    -7.6458     0.38494    -0.10314
    -7.6458     0.38577    -0.10337
    -7.6457      0.3866    -0.10359
    -7.6457     0.38743    -0.10381
    -7.6456     0.38827    -0.10404
    -7.6456      0.3891    -0.10426
    -7.6455     0.38993    -0.10448
    -7.6455     0.39076     -0.1047
    -7.6454     0.39159    -0.10493
    -7.6454     0.39242    -0.10515
    -7.6453     0.39326    -0.10537
    -7.6453     0.39409     -0.1056
    -7.6453     0.39492    -0.10582
    -7.6452     0.39575    -0.10604
    -7.6452     0.39658    -0.10626
    -7.6451     0.39741    -0.10649
    -7.6451     0.39824    -0.10671
     -7.645     0.39908    -0.10693
     -7.645     0.39991    -0.10715
    -7.6449     0.40074    -0.10738
    -7.6449     0.40157     -0.1076
    -7.6448      0.4024    -0.10782
    -7.6448     0.40323    -0.10805
    -7.6447     0.40406    -0.10827
    -7.6447      0.4049    -0.10849
    -7.6446     0.40573    -0.10871
    -7.6446     0.40656    -0.10894
    -7.6445     0.40739    -0.10916
    -7.6445     0.40822    -0.10938
    -7.6445     0.40905    -0.10961
    -7.6444     0.40988    -0.10983
    -7.6444     0.41071    -0.11005
    -7.6443     0.41155    -0.11027
    -7.6443     0.41238     -0.1105
    -7.6442     0.41321    -0.11072
    -7.6442     0.41404    -0.11094
    -7.6441     0.41487    -0.11116
    -7.6441      0.4157    -0.11139
     -7.644     0.41653    -0.11161
     -7.644     0.41737    -0.11183
    -7.6439      0.4182    -0.11206
    -7.6439     0.41903    -0.11228
    -7.6438     0.41986     -0.1125
    -7.6438     0.42069    -0.11272
    -7.6437     0.42152    -0.11295
    -7.6437     0.42235    -0.11317
    -7.6436     0.42318    -0.11339
    -7.6436     0.42402    -0.11361
    -7.6435     0.42485    -0.11384
    -7.6435     0.42568    -0.11406
    -7.6434     0.42651    -0.11428
    -7.6434     0.42734    -0.11451
    -7.6433     0.42817    -0.11473
    -7.6433       0.429    -0.11495
    -7.6432     0.42983    -0.11517
    -7.6432     0.43067     -0.1154
    -7.6431      0.4315    -0.11562
    -7.6431     0.43233    -0.11584
     -7.643     0.43316    -0.11606
     -7.643     0.43399    -0.11629
    -7.6429     0.43482    -0.11651
    -7.6429     0.43565    -0.11673
    -7.6428     0.43648    -0.11696
    -7.6428     0.43732    -0.11718
    -7.6427     0.43815     -0.1174
    -7.6427     0.43898    -0.11762
    -7.6426     0.43981    -0.11785
    -7.6426     0.44064    -0.11807
    -7.6425     0.44147    -0.11829
    -7.6425      0.4423    -0.11851
    -7.6424     0.44313    -0.11874
    -7.6424     0.44397    -0.11896
    -7.6423      0.4448    -0.11918
    -7.6423     0.44563    -0.11941
    -7.6422     0.44646    -0.11963
    -7.6422     0.44729    -0.11985
    -7.6421     0.44812    -0.12007
     -7.642     0.44895     -0.1203
     -7.642     0.44978    -0.12052
    -7.6419     0.45061    -0.12074
    -7.6419     0.45145    -0.12096
    -7.6418     0.45228    -0.12119
    -7.6418     0.45311    -0.12141
    -7.6417     0.45394    -0.12163
    -7.6417     0.45477    -0.12186
    -7.6416      0.4556    -0.12208
    -7.6416     0.45643     -0.1223
    -7.6415     0.45726    -0.12252
    -7.6415     0.45809    -0.12275
    -7.6414     0.45892    -0.12297
    -7.6414     0.45976    -0.12319
    -7.6413     0.46059    -0.12341
    -7.6413     0.46142    -0.12364
    -7.6412     0.46225    -0.12386
    -7.6411     0.46308    -0.12408
    -7.6411     0.46391     -0.1243
     -7.641     0.46474    -0.12453
     -7.641     0.46557    -0.12475
    -7.6409      0.4664    -0.12497
    -7.6409     0.46723     -0.1252
    -7.6408     0.46807    -0.12542
    -7.6408      0.4689    -0.12564
    -7.6407     0.46973    -0.12586
    -7.6407     0.47056    -0.12609
    -7.6406     0.47139    -0.12631
    -7.6405     0.47222    -0.12653
    -7.6405     0.47305    -0.12675
    -7.6404     0.47388    -0.12698
    -7.6404     0.47471     -0.1272
    -7.6403     0.47554    -0.12742
    -7.6403     0.47638    -0.12764
    -7.6402     0.47721    -0.12787
    -7.6402     0.47804    -0.12809
    -7.6401     0.47887    -0.12831
      -7.64      0.4797    -0.12853
      -7.64     0.48053    -0.12876
    -7.6399     0.48136    -0.12898
    -7.6399     0.48219     -0.1292
    -7.6398     0.48302    -0.12943
    -7.6398     0.48385    -0.12965
    -7.6397     0.48468    -0.12987
    -7.6396     0.48552    -0.13009
    -7.6396     0.48635    -0.13032
    -7.6395     0.48718    -0.13054
    -7.6395     0.48801    -0.13076
    -7.6394     0.48884    -0.13098
    -7.6394     0.48967    -0.13121
    -7.6393      0.4905    -0.13143
    -7.6392     0.49133    -0.13165
    -7.6392     0.49216    -0.13187
    -7.6391     0.49299     -0.1321
    -7.6391     0.49382    -0.13232
     -7.639     0.49465    -0.13254
     -7.639     0.49548    -0.13276
    -7.6389     0.49632    -0.13299
    -7.6388     0.49715    -0.13321
    -7.6388     0.49798    -0.13343
    -7.6387     0.49881    -0.13366
    -7.6387     0.49964    -0.13388
    -7.6386     0.50047     -0.1341
    -7.6386      0.5013    -0.13432
    -7.6385     0.50213    -0.13455
    -7.6384     0.50296    -0.13477
    -7.6384     0.50379    -0.13499
    -7.6383     0.50462    -0.13521
    -7.6383     0.50545    -0.13544
    -7.6382     0.50628    -0.13566
    -7.6381     0.50712    -0.13588
    -7.6381     0.50795     -0.1361
     -7.638     0.50878    -0.13633
     -7.638     0.50961    -0.13655
    -7.6379     0.51044    -0.13677
    -7.6378     0.51127    -0.13699
    -7.6378      0.5121    -0.13722
    -7.6377     0.51293    -0.13744
    -7.6377     0.51376    -0.13766
    -7.6376     0.51459    -0.13788
    -7.6375     0.51542    -0.13811
    -7.6375     0.51625    -0.13833
    -7.6374     0.51708    -0.13855
    -7.6374     0.51791    -0.13877
    -7.6373     0.51874      -0.139
    -7.6372     0.51957    -0.13922
    -7.6372     0.52041    -0.13944
    -7.6371     0.52124    -0.13966
    -7.6371     0.52207    -0.13989
     -7.637      0.5229    -0.14011
    -7.6369     0.52373    -0.14033
    -7.6369     0.52456    -0.14055
    -7.6368     0.52539    -0.14078
    -7.6368     0.52622      -0.141
    -7.6367     0.52705    -0.14122
    -7.6366     0.52788    -0.14145
    -7.6366     0.52871    -0.14167
    -7.6365     0.52954    -0.14189
    -7.6364     0.53037    -0.14211
    -7.6364      0.5312    -0.14234
    -7.6363     0.53203    -0.14256
    -7.6363     0.53286    -0.14278
    -7.6362     0.53369      -0.143
    -7.6361     0.53452    -0.14323
    -7.6361     0.53535    -0.14345
     -7.636     0.53619    -0.14367
    -7.6359     0.53702    -0.14389
    -7.6359     0.53785    -0.14412
    -7.6358     0.53868    -0.14434
    -7.6358     0.53951    -0.14456
    -7.6357     0.54034    -0.14478
    -7.6356     0.54117    -0.14501
    -7.6356       0.542    -0.14523
    -7.6355     0.54283    -0.14545
    -7.6354     0.54366    -0.14567
    -7.6354     0.54449     -0.1459
    -7.6353     0.54532    -0.14612
    -7.6353     0.54615    -0.14634
    -7.6352     0.54698    -0.14656
    -7.6351     0.54781    -0.14679
    -7.6351     0.54864    -0.14701
     -7.635     0.54947    -0.14723
    -7.6349      0.5503    -0.14745
    -7.6349     0.55113    -0.14768
    -7.6348     0.55196     -0.1479
    -7.6347     0.55279    -0.14812
    -7.6347     0.55362    -0.14834
    -7.6346     0.55445    -0.14857
    -7.6345     0.55528    -0.14879
    -7.6345     0.55611    -0.14901
    -7.6344     0.55694    -0.14923
    -7.6344     0.55777    -0.14946
    -7.6343      0.5586    -0.14968
